sample_year,analysis_value,,,,,,
1984,1684.19,,,,,,
1984,1672.85,,,,,,
1984,1670.35,,,,,,
1985,1661.18,,,,,,
1985,1661.67,,,,,,
1985,1658.65,,,,,,
1985,1657.39,,,,,,
1985,1667.8,,,,,,
1985,1665.76,,,,,,
1985,69.75,,,,,,
1985,1656.84,,,,,,
1985,1657.92,,,,,,
1985,1659.69,,,,,,
1985,1660.91,,,,,,
1985,1663.93,,,,,,
1985,1660.3,,,,,,
1985,1663.74,,,,,,
1985,1665.39,,,,,,
1985,1702.15,,,,,,
1985,1695.59,,,,,,
1985,1686.62,,,,,,
1985,1682.65,,,,,,
1985,1675.94,,,,,,
1985,1675.78,,,,,,
1985,1675.94,,,,,,
1985,1694.29,,,,,,
1985,1695.37,,,,,,
1985,1650.59,,,,,,
1985,1648.77,,,,,,
1985,1674.64,,,,,,
1985,1669.69,,,,,,
1985,1669.61,,,,,,
1985,1670.94,,,,,,
1985,1665.65,,,,,,
1985,1659.91,,,,,,
1985,1673.92,,,,,,
1985,1677.48,,,,,,
1985,1686.14,,,,,,
1985,1682.28,,,,,,
1985,1640.16,,,,,,
1985,1637.46,,,,,,
1985,1698.49,,,,,,
1985,1670.86,,,,,,
1985,-999.99,,,,,,
1985,1658.4,,,,,,
1985,1657.84,,,,,,
1985,1656.45,,,,,,
1985,1654.22,,,,,,
1985,1654.85,,,,,,
1985,1657.98,,,,,,
1985,1660.84,,,,,,
1985,1658.89,,,,,,
1985,1642.82,,,,,,
1985,1648.4,,,,,,
1985,1661.71,,,,,,
1985,1655.04,,,,,,
1985,1645.72,,,,,,
1985,1650.4,,,,,,
1985,1650.64,,,,,,
1985,-999.99,,,,,,
1985,1750.47,,,,,,
1985,1660.67,,,,,,
1985,1661.61,,,,,,
1985,1781.46,,,,,,
1985,1672.87,,,,,,
1985,1834.26,,,,,,
1985,1658.34,,,,,,
1985,1659.14,,,,,,
1985,1654.67,,,,,,
1985,1652.27,,,,,,
1985,1645.22,,,,,,
1985,1643.1,,,,,,
1985,1676.8,,,,,,
1985,1676.25,,,,,,
1985,1693.07,,,,,,
1985,1693.15,,,,,,
1985,1674.91,,,,,,
1985,1672.97,,,,,,
1985,1694.01,,,,,,
1985,1694.76,,,,,,
1985,1659.25,,,,,,
1985,1658.13,,,,,,
1985,1283.65,,,,,,
1985,1649.02,,,,,,
1985,1696.28,,,,,,
1985,-999.99,,,,,,
1985,1699.78,,,,,,
1985,1687.11,,,,,,
1985,1688,,,,,,
1985,1668,,,,,,
1985,1659.39,,,,,,
1985,1661.44,,,,,,
1985,1684.23,,,,,,
1985,1685.47,,,,,,
1985,1674.99,,,,,,
1985,1677.36,,,,,,
1985,695.88,,,,,,
1985,1670.2,,,,,,
1985,1671.28,,,,,,
1985,-999.99,,,,,,
1985,1683.11,,,,,,
1985,1677.8,,,,,,
1985,1678.01,,,,,,
1985,1680.6,,,,,,
1986,1680.23,,,,,,
1986,1680.87,,,,,,
1986,1680.15,,,,,,
1986,1677.38,,,,,,
1986,1908.05,,,,,,
1986,1672.62,,,,,,
1986,1666.81,,,,,,
1986,1677.8,,,,,,
1986,1674.28,,,,,,
1986,1668.49,,,,,,
1986,1667.67,,,,,,
1986,1679.56,,,,,,
1986,1677.3,,,,,,
1986,1669.86,,,,,,
1986,1676.12,,,,,,
1986,1661.68,,,,,,
1986,1660.41,,,,,,
1986,1667.52,,,,,,
1986,1669.13,,,,,,
1986,1656.73,,,,,,
1986,1658.78,,,,,,
1986,1679.09,,,,,,
1986,1681.68,,,,,,
1986,1704.79,,,,,,
1986,1703.82,,,,,,
1986,1684.83,,,,,,
1986,1688.75,,,,,,
1986,1714.03,,,,,,
1986,1707.29,,,,,,
1986,1710.8,,,,,,
1986,1684.16,,,,,,
1986,1682.67,,,,,,
1986,1678.9,,,,,,
1986,1680.04,,,,,,
1986,1675.77,,,,,,
1986,1677.38,,,,,,
1986,1680.79,,,,,,
1986,1680.41,,,,,,
1986,1667,,,,,,
1986,1673.71,,,,,,
1986,1700.06,,,,,,
1986,1700.01,,,,,,
1986,1712,,,,,,
1986,1700.67,,,,,,
1986,1676.12,,,,,,
1986,1679.04,,,,,,
1986,1679.28,,,,,,
1986,1677.37,,,,,,
1986,1676.96,,,,,,
1986,1678.4,,,,,,
1986,1667.91,,,,,,
1986,1670.39,,,,,,
1986,1683.01,,,,,,
1986,1678.08,,,,,,
1986,1713.67,,,,,,
1986,1707.98,,,,,,
1986,1718.91,,,,,,
1986,1714.41,,,,,,
1986,1699.5,,,,,,
1986,1694.79,,,,,,
1986,1699,,,,,,
1986,1700.07,,,,,,
1986,1662.15,,,,,,
1986,1669.6,,,,,,
1986,1662.12,,,,,,
1986,824.8,,,,,,
1986,1668.89,,,,,,
1986,1666.15,,,,,,
1986,1667.91,,,,,,
1986,1676.26,,,,,,
1986,1676.38,,,,,,
1986,1657.01,,,,,,
1986,1658.19,,,,,,
1986,1663.61,,,,,,
1986,1663.68,,,,,,
1986,1660.37,,,,,,
1986,1665.64,,,,,,
1986,1690.15,,,,,,
1986,1691.45,,,,,,
1986,1667.78,,,,,,
1986,1669.3,,,,,,
1986,1676.94,,,,,,
1986,1684.62,,,,,,
1986,1668.78,,,,,,
1986,1656.79,,,,,,
1986,1668.31,,,,,,
1986,1652.61,,,,,,
1986,1660.5,,,,,,
1986,1693.54,,,,,,
1986,1689.02,,,,,,
1986,1703.56,,,,,,
1986,1706.58,,,,,,
1986,1710.16,,,,,,
1986,1705.49,,,,,,
1986,1693.02,,,,,,
1986,1693.24,,,,,,
1986,1672.31,,,,,,
1986,1678.58,,,,,,
1986,1677.13,,,,,,
1986,1672.19,,,,,,
1986,1696.18,,,,,,
1986,1677.25,,,,,,
1986,1675.75,,,,,,
1986,1699.78,,,,,,
1986,1691.71,,,,,,
1986,1701.67,,,,,,
1986,1707.9,,,,,,
1986,1705.44,,,,,,
1986,1705.17,,,,,,
1986,1701.47,,,,,,
1986,1695.62,,,,,,
1986,1705.39,,,,,,
1986,1703.58,,,,,,
1986,1696.79,,,,,,
1986,1698.42,,,,,,
1986,1690.25,,,,,,
1986,1689.76,,,,,,
1987,1680.08,,,,,,
1987,1691.93,,,,,,
1987,1682.24,,,,,,
1987,1692.21,,,,,,
1987,1700.44,,,,,,
1987,1694.82,,,,,,
1987,-999.99,,,,,,
1987,1697.35,,,,,,
1987,1682.87,,,,,,
1987,1681.05,,,,,,
1987,1684.77,,,,,,
1987,1676.02,,,,,,
1987,1689.99,,,,,,
1987,1687.39,,,,,,
1987,1699.81,,,,,,
1987,1697.3,,,,,,
1987,1710.3,,,,,,
1987,1707.22,,,,,,
1987,1688,,,,,,
1987,1688.37,,,,,,
1987,1684.46,,,,,,
1987,1678.47,,,,,,
1987,1683.91,,,,,,
1987,1679.18,,,,,,
1987,1709.15,,,,,,
1987,1707.55,,,,,,
1987,1714.97,,,,,,
1987,1712.68,,,,,,
1987,1679.66,,,,,,
1987,1678.64,,,,,,
1987,1687.88,,,,,,
1987,1692.71,,,,,,
1987,1695.64,,,,,,
1987,1702.99,,,,,,
1987,1679.92,,,,,,
1987,1690.06,,,,,,
1987,1690.15,,,,,,
1987,-999.99,,,,,,
1987,1716.67,,,,,,
1987,1716.29,,,,,,
1987,1687.14,,,,,,
1987,1692.2,,,,,,
1987,1694.4,,,,,,
1987,1683.8,,,,,,
1987,1691.2,,,,,,
1987,1675.72,,,,,,
1987,1676.83,,,,,,
1987,1691.59,,,,,,
1987,1696.09,,,,,,
1987,1698.25,,,,,,
1987,1703.92,,,,,,
1987,1705.44,,,,,,
1987,1707,,,,,,
1987,1664.98,,,,,,
1987,1667.46,,,,,,
1987,1678.66,,,,,,
1987,1677.61,,,,,,
1987,1680.52,,,,,,
1987,1676.82,,,,,,
1987,1676.99,,,,,,
1987,1671.11,,,,,,
1987,1676.95,,,,,,
1987,1679.56,,,,,,
1987,1657.96,,,,,,
1987,1665.72,,,,,,
1987,1669.36,,,,,,
1987,1666.14,,,,,,
1987,1722.35,,,,,,
1987,1727.43,,,,,,
1987,1670.67,,,,,,
1987,1673.41,,,,,,
1987,1671.04,,,,,,
1987,1671.91,,,,,,
1987,1679.47,,,,,,
1987,1675.8,,,,,,
1987,1665.63,,,,,,
1987,1659.14,,,,,,
1987,1679.03,,,,,,
1987,1681.31,,,,,,
1987,1679.59,,,,,,
1987,1678.78,,,,,,
1987,1676.58,,,,,,
1987,1682.46,,,,,,
1987,1679.5,,,,,,
1987,1685.46,,,,,,
1987,1717.38,,,,,,
1987,1718.29,,,,,,
1987,1686.94,,,,,,
1987,1680.75,,,,,,
1987,1688.29,,,,,,
1987,1690.26,,,,,,
1987,1713.47,,,,,,
1987,1710.22,,,,,,
1987,1708.32,,,,,,
1987,1704.68,,,,,,
1987,1731.84,,,,,,
1987,1728.98,,,,,,
1987,1695.17,,,,,,
1987,1692.09,,,,,,
1987,1725.39,,,,,,
1987,1721.23,,,,,,
1987,1739.67,,,,,,
1987,1735.03,,,,,,
1987,1725.52,,,,,,
1987,1719.8,,,,,,
1987,1708.2,,,,,,
1987,1704.5,,,,,,
1987,1685.69,,,,,,
1987,1689.89,,,,,,
1987,1705.67,,,,,,
1987,1700.18,,,,,,
1987,1701.05,,,,,,
1987,1705.7,,,,,,
1988,1699.97,,,,,,
1988,1699.11,,,,,,
1988,1691.29,,,,,,
1988,1692.91,,,,,,
1988,1687.47,,,,,,
1988,1688.69,,,,,,
1988,1709.1,,,,,,
1988,1709.07,,,,,,
1988,1736.08,,,,,,
1988,1698.54,,,,,,
1988,1700.81,,,,,,
1988,1694.21,,,,,,
1988,1695.48,,,,,,
1988,1707.38,,,,,,
1988,1709.66,,,,,,
1988,1706.95,,,,,,
1988,1709.12,,,,,,
1988,1704.4,,,,,,
1988,1697.52,,,,,,
1988,1704.12,,,,,,
1988,1706.48,,,,,,
1988,1685.79,,,,,,
1988,1684.91,,,,,,
1988,1723.53,,,,,,
1988,1718.31,,,,,,
1988,1704.79,,,,,,
1988,1711.28,,,,,,
1988,1729.44,,,,,,
1988,1717.3,,,,,,
1988,1722.69,,,,,,
1988,1703.37,,,,,,
1988,1701.84,,,,,,
1988,1684.66,,,,,,
1988,1687.81,,,,,,
1988,1697.77,,,,,,
1988,1704.23,,,,,,
1988,1702.93,,,,,,
1988,1705.75,,,,,,
1988,1729.3,,,,,,
1988,1729.08,,,,,,
1988,1689.78,,,,,,
1988,1684.22,,,,,,
1988,1717.14,,,,,,
1988,1718.78,,,,,,
1988,1679.79,,,,,,
1988,1687.62,,,,,,
1988,1692.82,,,,,,
1988,1688.14,,,,,,
1988,1690.97,,,,,,
1988,1693.95,,,,,,
1988,1688.6,,,,,,
1988,1691.38,,,,,,
1988,1691.35,,,,,,
1988,1685.04,,,,,,
1988,1686.56,,,,,,
1988,1683.04,,,,,,
1988,1693.52,,,,,,
1988,1679.76,,,,,,
1988,1682.67,,,,,,
1988,1676.93,,,,,,
1988,1681.29,,,,,,
1988,1670.29,,,,,,
1988,1685.05,,,,,,
1988,1683.02,,,,,,
1988,1695.67,,,,,,
1988,1693.51,,,,,,
1988,1713.2,,,,,,
1988,1721.52,,,,,,
1988,1676.04,,,,,,
1988,1682.35,,,,,,
1988,1713.71,,,,,,
1988,1718,,,,,,
1988,1707.23,,,,,,
1988,1719.77,,,,,,
1988,1707.59,,,,,,
1988,1707.93,,,,,,
1988,1697.79,,,,,,
1988,1700.59,,,,,,
1988,1694.37,,,,,,
1988,1685.52,,,,,,
1988,1704.3,,,,,,
1988,1699.24,,,,,,
1988,1713.41,,,,,,
1988,1712.4,,,,,,
1988,1683.87,,,,,,
1988,1683.61,,,,,,
1988,1728.98,,,,,,
1988,1732.74,,,,,,
1988,1703.98,,,,,,
1988,1720.32,,,,,,
1988,1720.07,,,,,,
1988,1723.29,,,,,,
1988,1723.79,,,,,,
1988,1723.94,,,,,,
1988,1736.58,,,,,,
1988,-999.99,,,,,,
1988,1732.27,,,,,,
1988,1727.73,,,,,,
1988,1723.64,,,,,,
1988,-999.99,,,,,,
1988,-999.99,,,,,,
1988,-999.99,,,,,,
1988,-999.99,,,,,,
1988,1690.68,,,,,,
1988,1712.68,,,,,,
1988,1730.92,,,,,,
1988,1735.1,,,,,,
1988,1710.08,,,,,,
1988,1720.15,,,,,,
1988,-999.99,,,,,,
1988,1745.64,,,,,,
1988,1745.97,,,,,,
1989,1733.1,,,,,,
1989,-999.99,,,,,,
1989,1722.88,,,,,,
1989,1716.57,,,,,,
1989,1723.04,,,,,,
1989,1710.89,,,,,,
1989,1715.4,,,,,,
1989,1722.57,,,,,,
1989,1711.09,,,,,,
1989,1714.33,,,,,,
1989,1715.81,,,,,,
1989,1704.53,,,,,,
1989,1700.96,,,,,,
1989,1698.43,,,,,,
1989,1718.69,,,,,,
1989,1719.45,,,,,,
1989,1728.67,,,,,,
1989,1732.28,,,,,,
1989,1716.03,,,,,,
1989,1702.33,,,,,,
1989,1702.73,,,,,,
1989,1711.2,,,,,,
1989,1700.12,,,,,,
1989,1711.8,,,,,,
1989,1714.82,,,,,,
1989,1720.22,,,,,,
1989,1713.24,,,,,,
1989,1728.39,,,,,,
1989,1730.91,,,,,,
1989,1720.31,,,,,,
1989,1696.71,,,,,,
1989,1700.46,,,,,,
1989,1738.25,,,,,,
1989,1730.12,,,,,,
1989,1739.23,,,,,,
1989,1742.08,,,,,,
1989,1728.69,,,,,,
1989,1732.19,,,,,,
1989,1718.46,,,,,,
1989,1714,,,,,,
1989,1708.89,,,,,,
1989,1710.3,,,,,,
1989,1727.88,,,,,,
1989,1730.38,,,,,,
1989,1730.47,,,,,,
1989,1721.3,,,,,,
1989,1718.76,,,,,,
1989,1726.74,,,,,,
1989,1724.16,,,,,,
1989,1727.03,,,,,,
1989,1731.07,,,,,,
1989,1703.54,,,,,,
1989,1729.55,,,,,,
1989,1703.69,,,,,,
1989,1699.95,,,,,,
1989,1704.54,,,,,,
1989,1705.06,,,,,,
1989,1707.08,,,,,,
1989,1719.42,,,,,,
1989,1701.89,,,,,,
1989,1699.23,,,,,,
1989,1700.45,,,,,,
1989,1697.13,,,,,,
1989,1692.67,,,,,,
1989,1692.07,,,,,,
1989,1696.44,,,,,,
1989,1698.49,,,,,,
1989,1698.1,,,,,,
1989,1696.89,,,,,,
1989,1696.89,,,,,,
1989,1695.27,,,,,,
1989,1707.1,,,,,,
1989,1705.32,,,,,,
1989,1689.81,,,,,,
1989,1695.31,,,,,,
1989,1724.6,,,,,,
1989,1720.38,,,,,,
1989,1709.43,,,,,,
1989,1709.51,,,,,,
1989,1722.34,,,,,,
1989,1715.83,,,,,,
1989,1712.23,,,,,,
1989,1716.28,,,,,,
1989,1729.91,,,,,,
1989,1721.93,,,,,,
1989,1717.13,,,,,,
1989,1721.36,,,,,,
1989,1723.92,,,,,,
1989,1720.96,,,,,,
1989,1718.87,,,,,,
1989,1715.37,,,,,,
1989,1735.12,,,,,,
1989,1732.27,,,,,,
1989,1734.87,,,,,,
1989,1719.73,,,,,,
1989,1711.4,,,,,,
1989,1715.54,,,,,,
1989,-999.99,,,,,,
1989,1721.6,,,,,,
1989,1725.25,,,,,,
1989,1724.07,,,,,,
1989,1722.11,,,,,,
1989,1711.13,,,,,,
1989,1712.53,,,,,,
1989,1723.9,,,,,,
1989,1727.71,,,,,,
1989,1730.08,,,,,,
1989,1726.02,,,,,,
1989,1716.85,,,,,,
1989,1729.37,,,,,,
1989,1719.13,,,,,,
1989,1719.18,,,,,,
1989,1743.23,,,,,,
1989,1744.07,,,,,,
1989,1729.18,,,,,,
1989,1729.36,,,,,,
1989,1727.22,,,,,,
1989,1725.21,,,,,,
1989,1721.74,,,,,,
1989,1742.17,,,,,,
1989,1748.45,,,,,,
1989,1739.4,,,,,,
1989,1743.85,,,,,,
1989,1724.1,,,,,,
1989,1727.75,,,,,,
1989,1728.5,,,,,,
1989,1730.72,,,,,,
1989,1726.8,,,,,,
1989,1729.66,,,,,,
1989,1728.45,,,,,,
1989,1729.13,,,,,,
1989,1715.72,,,,,,
1989,1719.16,,,,,,
1989,1717.99,,,,,,
1989,1716.96,,,,,,
1989,1723.27,,,,,,
1989,1726.44,,,,,,
1989,1723.08,,,,,,
1989,1719.43,,,,,,
1990,1754.69,,,,,,
1990,1753.85,,,,,,
1990,1757.93,,,,,,
1990,1765.68,,,,,,
1990,1717.98,,,,,,
1990,1719.66,,,,,,
1990,1726.73,,,,,,
1990,1721.18,,,,,,
1990,1715.89,,,,,,
1990,1712.51,,,,,,
1990,1712.44,,,,,,
1990,1709.46,,,,,,
1990,1729.06,,,,,,
1990,1726.44,,,,,,
1990,1725.44,,,,,,
1990,1755.06,,,,,,
1990,1761.5,,,,,,
1990,1755.11,,,,,,
1990,1746.39,,,,,,
1990,1734.35,,,,,,
1990,1734.79,,,,,,
1990,1734.35,,,,,,
1990,1738.32,,,,,,
1990,1719.31,,,,,,
1990,1720.14,,,,,,
1990,1722.03,,,,,,
1990,1721.95,,,,,,
1990,1711.03,,,,,,
1990,1721.01,,,,,,
1990,1752.96,,,,,,
1990,1752.76,,,,,,
1990,1737.57,,,,,,
1990,1736.48,,,,,,
1990,1749.83,,,,,,
1990,1748.28,,,,,,
1990,1719.52,,,,,,
1990,1717.91,,,,,,
1990,1723.85,,,,,,
1990,1721.62,,,,,,
1990,1731.89,,,,,,
1990,1732.98,,,,,,
1990,1761.62,,,,,,
1990,1757.73,,,,,,
1990,1721.71,,,,,,
1990,1713.51,,,,,,
1990,1754.08,,,,,,
1990,1753.4,,,,,,
1990,1755.03,,,,,,
1990,1755,,,,,,
1990,1713.49,,,,,,
1990,1713.95,,,,,,
1990,1702.01,,,,,,
1990,1709.25,,,,,,
1990,1719.56,,,,,,
1990,1723.61,,,,,,
1990,1714.14,,,,,,
1990,1712.69,,,,,,
1990,1722.26,,,,,,
1990,1725.02,,,,,,
1990,1706.61,,,,,,
1990,1709.49,,,,,,
1990,1730.74,,,,,,
1990,-999.99,,,,,,
1990,1704.6,,,,,,
1990,1703.85,,,,,,
1990,1696.87,,,,,,
1990,1697.13,,,,,,
1990,1736.06,,,,,,
1990,1695.49,,,,,,
1990,1698.65,,,,,,
1990,1716.25,,,,,,
1990,1717.5,,,,,,
1990,1732.86,,,,,,
1990,1734.31,,,,,,
1990,1754.72,,,,,,
1990,1761.02,,,,,,
1990,1717.73,,,,,,
1990,1712.99,,,,,,
1990,1702.35,,,,,,
1990,1706.48,,,,,,
1990,1764.07,,,,,,
1990,1767.16,,,,,,
1990,1743.98,,,,,,
1990,1735.8,,,,,,
1990,1753.51,,,,,,
1990,1745.54,,,,,,
1990,1725.74,,,,,,
1990,1717.29,,,,,,
1990,1735.44,,,,,,
1990,1740.96,,,,,,
1990,1717.06,,,,,,
1990,1725.84,,,,,,
1990,1745.82,,,,,,
1990,1750.69,,,,,,
1990,1748.1,,,,,,
1990,1751.68,,,,,,
1990,1735.04,,,,,,
1990,1726.36,,,,,,
1990,1730.24,,,,,,
1990,1724.97,,,,,,
1990,1745.95,,,,,,
1990,1747.71,,,,,,
1990,1762.1,,,,,,
1990,1762.49,,,,,,
1990,1768.72,,,,,,
1990,1769.24,,,,,,
1991,1719.46,,,,,,
1991,1720.23,,,,,,
1991,1737.27,,,,,,
1991,1736.61,,,,,,
1991,1714.78,,,,,,
1991,1717.12,,,,,,
1991,1728.57,,,,,,
1991,1728.1,,,,,,
1991,1715.46,,,,,,
1991,1716.7,,,,,,
1991,1729.92,,,,,,
1991,1724.94,,,,,,
1991,1724.73,,,,,,
1991,1720.4,,,,,,
1991,1748.41,,,,,,
1991,1748.09,,,,,,
1991,1738.9,,,,,,
1991,1740.26,,,,,,
1991,1714.71,,,,,,
1991,1709.77,,,,,,
1991,1771.08,,,,,,
1991,1770.1,,,,,,
1991,1763.57,,,,,,
1991,1763.21,,,,,,
1991,1737.12,,,,,,
1991,1735.73,,,,,,
1991,1757.65,,,,,,
1991,1759.46,,,,,,
1991,1746.22,,,,,,
1991,1744.43,,,,,,
1991,1724.78,,,,,,
1991,1721.73,,,,,,
1991,1768.25,,,,,,
1991,1768.9,,,,,,
1991,1739.62,,,,,,
1991,1739.77,,,,,,
1991,1750.37,,,,,,
1991,1756.13,,,,,,
1991,1746.42,,,,,,
1991,1741.95,,,,,,
1991,1752.15,,,,,,
1991,1751.93,,,,,,
1991,1761.98,,,,,,
1991,1763.72,,,,,,
1991,1753.73,,,,,,
1991,1751.44,,,,,,
1991,1731.94,,,,,,
1991,1733.24,,,,,,
1991,1728.74,,,,,,
1991,1729.27,,,,,,
1991,1723.62,,,,,,
1991,1723.31,,,,,,
1991,1749.13,,,,,,
1991,1751.9,,,,,,
1991,1735.81,,,,,,
1991,1736.32,,,,,,
1991,1726.58,,,,,,
1991,1730.42,,,,,,
1991,1730.78,,,,,,
1991,1742.49,,,,,,
1991,1740.36,,,,,,
1991,1724.51,,,,,,
1991,1726.54,,,,,,
1991,1731.66,,,,,,
1991,1730.9,,,,,,
1991,1715.99,,,,,,
1991,1716.19,,,,,,
1991,1715.41,,,,,,
1991,1716.79,,,,,,
1991,1724.97,,,,,,
1991,1725.29,,,,,,
1991,1713.75,,,,,,
1991,1712.61,,,,,,
1991,1710.67,,,,,,
1991,1709.9,,,,,,
1991,1735.99,,,,,,
1991,1737.77,,,,,,
1991,1751.86,,,,,,
1991,1753.53,,,,,,
1991,1741.75,,,,,,
1991,1741.67,,,,,,
1991,1755.73,,,,,,
1991,1756.1,,,,,,
1991,1745.71,,,,,,
1991,1745.85,,,,,,
1991,1749.06,,,,,,
1991,1746.25,,,,,,
1991,1749.28,,,,,,
1991,1749.66,,,,,,
1991,1759.69,,,,,,
1991,1757.72,,,,,,
1991,1759.59,,,,,,
1991,1760.77,,,,,,
1991,1758.02,,,,,,
1991,1734.94,,,,,,
1991,1731.21,,,,,,
1991,1746.47,,,,,,
1991,1743.61,,,,,,
1991,1757.74,,,,,,
1991,1758.31,,,,,,
1991,1735.46,,,,,,
1991,1732.48,,,,,,
1991,1742.23,,,,,,
1991,1752.68,,,,,,
1991,1788.37,,,,,,
1991,1785.98,,,,,,
1991,1764.95,,,,,,
1991,1759.97,,,,,,
1992,1744.76,,,,,,
1992,1746.16,,,,,,
1992,1758.47,,,,,,
1992,1757,,,,,,
1992,1759.52,,,,,,
1992,1758.53,,,,,,
1992,1748.78,,,,,,
1992,1757.11,,,,,,
1992,1745.28,,,,,,
1992,1745.02,,,,,,
1992,1762.14,,,,,,
1992,1760.32,,,,,,
1992,1742.78,,,,,,
1992,1740.69,,,,,,
1992,1770.37,,,,,,
1992,1737.04,,,,,,
1992,1737.8,,,,,,
1992,1716.2,,,,,,
1992,1757.75,,,,,,
1992,1843.69,,,,,,
1992,1755.33,,,,,,
1992,1764.91,,,,,,
1992,1762.92,,,,,,
1992,1747.82,,,,,,
1992,1746.08,,,,,,
1992,1744.67,,,,,,
1992,1751.13,,,,,,
1992,1752.93,,,,,,
1992,1760.36,,,,,,
1992,1760.49,,,,,,
1992,1751.77,,,,,,
1992,1753.02,,,,,,
1992,1757.77,,,,,,
1992,1768.05,,,,,,
1992,1767.88,,,,,,
1992,1720.71,,,,,,
1992,1717.55,,,,,,
1992,1726.58,,,,,,
1992,1726.55,,,,,,
1992,1744.88,,,,,,
1992,1747.8,,,,,,
1992,1743.32,,,,,,
1992,1746.25,,,,,,
1992,1746.12,,,,,,
1992,1747.14,,,,,,
1992,1754.12,,,,,,
1992,1755.11,,,,,,
1992,1734.47,,,,,,
1992,1734.78,,,,,,
1992,1730.07,,,,,,
1992,1728.97,,,,,,
1992,1760.86,,,,,,
1992,1762.42,,,,,,
